"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,"Μου αρέσει!",Κοινοποιήσεις,Απαντήσεις,Προβολές,Απήχηση,Likes,Shares
18233228797256002,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/23/2024 10:32",https://www.instagram.com/stories/chaniabookfestival/3374447773341564614,"IG story",,"Από την αρχή",,,0,,17,8,0
18035532493784716,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/23/2024 10:15",https://www.instagram.com/stories/chaniabookfestival/3374439304102258120,"IG story",,"Από την αρχή",,,0,,17,9,0
18102409390397769,17841454056970413,chaniabookfestival,"Chania Book Festival",,20,"05/23/2024 09:03",https://www.instagram.com/stories/chaniabookfestival/3374403460326854673,"IG story",,"Από την αρχή",,,0,,,4,0
18012291527175501,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"05/23/2024 04:59",https://www.instagram.com/stories/chaniabookfestival/3374280409908121307,"IG story",,"Από την αρχή",,,0,,,4,0
17847947802215456,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 23:38",https://www.instagram.com/stories/chaniabookfestival/3374118562118719791,"IG story",,"Από την αρχή",,,0,,,2,0
18009970397392918,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 22:21",https://www.instagram.com/stories/chaniabookfestival/3374079892925761518,"IG story",,"Από την αρχή",,,0,,,2,0
18306449437157696,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 21:00",https://www.instagram.com/stories/chaniabookfestival/3374039120860126052,"IG story",,"Από την αρχή",,,0,,,2,0
18002596886606204,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 13:45",https://www.instagram.com/stories/chaniabookfestival/3373820457154395153,"IG story",,"Από την αρχή",,,0,,,2,0
18123726952361611,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 13:41",https://www.instagram.com/stories/chaniabookfestival/3373818451396293837,"IG story",,"Από την αρχή",,,0,,,3,0
18056155834591125,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 13:41",https://www.instagram.com/stories/chaniabookfestival/3373818202648899907,"IG story",,"Από την αρχή",,,0,,,5,0
18057953605594795,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 09:12",https://www.instagram.com/stories/chaniabookfestival/3373682638339570409,"IG story",,"Από την αρχή",,,0,,,3,0
18058008760596329,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 09:11",https://www.instagram.com/stories/chaniabookfestival/3373682504180597586,"IG story",,"Από την αρχή",,,0,,,3,0
18051361888653781,17841454056970413,chaniabookfestival,"Chania Book Festival",,0,"05/22/2024 04:52",https://www.instagram.com/stories/chaniabookfestival/3373551728013143981,"IG story",,"Από την αρχή",,,0,,2,4,0
18027084022922835,17841454056970413,chaniabookfestival,"Chania Book Festival",,19,"05/22/2024 04:40",https://www.instagram.com/stories/chaniabookfestival/3373545692460105540,"IG story",,"Από την αρχή",,,0,,2,4,0
18015133664344650,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"05/20/2024 05:41",https://www.instagram.com/stories/chaniabookfestival/3372127446284424506,"IG story",,"Από την αρχή",,,0,,2,6,0
18016533059197105,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/29/2024 09:28",https://www.instagram.com/stories/chaniabookfestival/3357021003516727163,"IG story",,"Από την αρχή",,,0,,,4,0
17925227828857227,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/27/2024 08:19",https://www.instagram.com/stories/chaniabookfestival/3355536692724563390,"IG story",,"Από την αρχή",,,0,,1,4,0
18016003574072021,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/26/2024 07:47",https://www.instagram.com/stories/chaniabookfestival/3354796403001079061,"IG story",,"Από την αρχή",,,0,,1,3,0
17889528048013231,17841454056970413,chaniabookfestival,"Chania Book Festival",,5,"04/26/2024 07:46",https://www.instagram.com/stories/chaniabookfestival/3354795313186479645,"IG story",,"Από την αρχή",,,0,,1,2,0
17986258739644151,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/25/2024 22:32",https://www.instagram.com/stories/chaniabookfestival/3354516682149418845,"IG story",,"Από την αρχή",,,0,,,1,0
18084250021444965,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/25/2024 22:31",https://www.instagram.com/stories/chaniabookfestival/3354516343199362944,"IG story",,"Από την αρχή",,,0,,,1,0
17968946426599243,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/25/2024 07:18",https://www.instagram.com/stories/chaniabookfestival/3354057174738295952,"IG story",,"Από την αρχή",,,0,,1,2,0
18085865425443087,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/24/2024 07:40",https://www.instagram.com/stories/chaniabookfestival/3353342769893575334,"IG story",,"Από την αρχή",,,0,,,3,0
17935458629826366,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/24/2024 07:17",https://www.instagram.com/stories/chaniabookfestival/3353331399236096682,"IG story",,"Από την αρχή",,,0,,1,4,0
17855396736160286,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/23/2024 12:28",https://www.instagram.com/stories/chaniabookfestival/3352763043010250709,"IG story",,"Από την αρχή",,,0,,,2,0
18046012300729197,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/23/2024 08:34",https://www.instagram.com/stories/chaniabookfestival/3352645155770483541,"IG story",,"Από την αρχή",,,0,,,2,0
18006284885228265,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/23/2024 08:33",https://www.instagram.com/stories/chaniabookfestival/3352644589841467192,"IG story",,"Από την αρχή",,,0,,,2,0
18127557694338608,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/23/2024 05:35",https://www.instagram.com/stories/chaniabookfestival/3352556217231992284,"IG story",,"Από την αρχή",,,0,,,1,0
18023506357922468,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/22/2024 23:05",https://www.instagram.com/stories/chaniabookfestival/3352358892794342070,"IG story",,"Από την αρχή",,,0,,,1,0
18054158332608141,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/22/2024 23:04",https://www.instagram.com/stories/chaniabookfestival/3352358202017754015,"IG story",,"Από την αρχή",,,0,,,1,0
18072272632494347,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/22/2024 23:03",https://www.instagram.com/stories/chaniabookfestival/3352357761389194692,"IG story",,"Από την αρχή",,,0,,,1,0
18046027990736936,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/22/2024 23:01",https://www.instagram.com/stories/chaniabookfestival/3352357096374079294,"IG story",,"Από την αρχή",,,0,,1,2,0
17892968564939569,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/22/2024 08:20",https://www.instagram.com/stories/chaniabookfestival/3351913488705402241,"IG story",,"Από την αρχή",,,0,,1,3,0
18434190865055686,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/21/2024 23:26",https://www.instagram.com/stories/chaniabookfestival/3351644917588986670,"IG story",,"Από την αρχή",,,0,,,1,0
17898333938986821,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/21/2024 23:26",https://www.instagram.com/stories/chaniabookfestival/3351644490818429685,"IG story",,"Από την αρχή",,,0,,,1,0
18031055758810573,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/21/2024 08:44",https://www.instagram.com/stories/chaniabookfestival/3351200860626560309,"IG story",,"Από την αρχή",,,0,,,2,0
18334389319136820,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/21/2024 08:42",https://www.instagram.com/stories/chaniabookfestival/3351199764394904822,"IG story",,"Από την αρχή",,,0,,,2,0
18047627818643594,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/21/2024 06:46",https://www.instagram.com/stories/chaniabookfestival/3351141120726814399,"IG story",,"Από την αρχή",,,0,,1,4,0
17923516850890138,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/20/2024 02:53",https://www.instagram.com/stories/chaniabookfestival/3350300062933620680,"IG story",,"Από την αρχή",,,0,,1,2,0
18038654455836162,17841454056970413,chaniabookfestival,"Chania Book Festival",,5,"04/20/2024 02:51",https://www.instagram.com/stories/chaniabookfestival/3350298366077709493,"IG story",,"Από την αρχή",,,0,,1,2,0
17941820879807250,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/19/2024 07:39",https://www.instagram.com/stories/chaniabookfestival/3349718455407358376,"IG story",,"Από την αρχή",,,0,,2,2,0
18026518067055631,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/18/2024 13:55",https://www.instagram.com/stories/chaniabookfestival/3349182890668774943,"IG story",,"Από την αρχή",,,0,,,2,0
18050105716623696,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/18/2024 07:36",https://www.instagram.com/stories/chaniabookfestival/3348992110108929791,"IG story",,"Από την αρχή",,,0,,1,3,0
18104717278384556,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/17/2024 03:19",https://www.instagram.com/stories/chaniabookfestival/3348139076470467251,"IG story",,"Από την αρχή",,,0,,1,2,0
18423321796002784,17841454056970413,chaniabookfestival,"Chania Book Festival",,5,"04/17/2024 03:07",https://www.instagram.com/stories/chaniabookfestival/3348132054710660160,"IG story",,"Από την αρχή",,,0,,1,5,0
17960651693746131,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/16/2024 00:24",https://www.instagram.com/stories/chaniabookfestival/3347324937133286781,"IG story",,"Από την αρχή",,,0,,1,2,0
17930618387755257,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/15/2024 11:37",https://www.instagram.com/stories/chaniabookfestival/3346939168288421255,"IG story",,"Από την αρχή",,,0,,,3,0
18039859360663882,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/14/2024 01:08",https://www.instagram.com/stories/chaniabookfestival/3345898437431501724,"IG story",,"Από την αρχή",,,0,,4,6,0
18040118176813082,17841454056970413,chaniabookfestival,"Chania Book Festival",,5,"04/14/2024 01:06",https://www.instagram.com/stories/chaniabookfestival/3345896623394853341,"IG story",,"Από την αρχή",,,0,,3,7,0
18025124047889406,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/13/2024 03:53",https://www.instagram.com/stories/chaniabookfestival/3345256102431460475,"IG story",,"Από την αρχή",,,0,,,2,0
18024940361080722,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/13/2024 00:53",https://www.instagram.com/stories/chaniabookfestival/3345165770872231072,"IG story",,"Από την αρχή",,,0,,,2,0
18431330197051687,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/13/2024 00:53",https://www.instagram.com/stories/chaniabookfestival/3345165554949441824,"IG story",,"Από την αρχή",,,0,,,2,0
17919506846897866,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/13/2024 00:35",https://www.instagram.com/stories/chaniabookfestival/3345156603197407083,"IG story",,"Από την αρχή",,,0,,1,2,0
17877168996061189,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/12/2024 22:43",https://www.instagram.com/stories/chaniabookfestival/3345099943938421551,"IG story",,"Από την αρχή",,,0,,,1,0
18022624063925560,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/12/2024 22:42",https://www.instagram.com/stories/chaniabookfestival/3345099625448199433,"IG story",,"Από την αρχή",,,0,,,1,0
18023803673029820,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/12/2024 13:14",https://www.instagram.com/stories/chaniabookfestival/3344813696599716333,"IG story",,"Από την αρχή",,,0,,,1,0
18055270687586660,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/12/2024 12:50",https://www.instagram.com/stories/chaniabookfestival/3344801345196389005,"IG story",,"Από την αρχή",,,0,,1,2,0
18090629863387474,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/12/2024 09:02",https://www.instagram.com/stories/chaniabookfestival/3344687723513580361,"IG story",,"Από την αρχή",,,0,,,4,0
18047025352655288,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/11/2024 09:09",https://www.instagram.com/stories/chaniabookfestival/3343965656480740883,"IG story",,"Από την αρχή",,,0,,1,2,0
18033141076752777,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/11/2024 03:53",https://www.instagram.com/stories/chaniabookfestival/3343806506089960815,"IG story",,"Από την αρχή",,,0,,1,1,0
17906974331949342,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/10/2024 12:19",https://www.instagram.com/stories/chaniabookfestival/3343336512701784543,"IG story",,"Από την αρχή",,,0,,2,10,0
18021724502280948,17841454056970413,chaniabookfestival,"Chania Book Festival",,5,"04/10/2024 12:18",https://www.instagram.com/stories/chaniabookfestival/3343336032227412678,"IG story",,"Από την αρχή",,,0,,3,8,0
18318212962123297,17841454056970413,chaniabookfestival,"Chania Book Festival",,2,"04/05/2024 07:44",https://www.instagram.com/stories/chaniabookfestival/3339574144988839113,"IG story",,"Από την αρχή",,,0,,,1,0
17974428209691929,17841454056970413,chaniabookfestival,"Chania Book Festival",,3,"04/05/2024 07:44",https://www.instagram.com/stories/chaniabookfestival/3339573977803727775,"IG story",,"Από την αρχή",,,0,,,1,0
18308683501183718,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/05/2024 07:42",https://www.instagram.com/stories/chaniabookfestival/3339573306052408588,"IG story",,"Από την αρχή",,,0,,,1,0
17927275661848292,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/05/2024 05:08",https://www.instagram.com/stories/chaniabookfestival/3339495794341459273,"IG story",,"Από την αρχή",,,0,,,1,0
17850716580143853,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/05/2024 05:06",https://www.instagram.com/stories/chaniabookfestival/3339494597807066881,"IG story",,"Από την αρχή",,,0,,,1,0
18004981919208796,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/05/2024 04:28",https://www.instagram.com/stories/chaniabookfestival/3339475442663958399,"IG story",,"Από την αρχή",,,0,,2,3,0
18064901392520053,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/05/2024 00:59",https://www.instagram.com/stories/chaniabookfestival/3339370375885665861,"IG story",,"Από την αρχή",,,0,,,2,0
18020807926946606,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/04/2024 02:05",https://www.instagram.com/stories/chaniabookfestival/3338678879163342796,"IG story",,"Από την αρχή",,,0,,,2,0
18019253972506141,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/04/2024 01:54",https://www.instagram.com/stories/chaniabookfestival/3338673263334284343,"IG story",,"Από την αρχή",,,0,,,4,0
18020312021151443,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"04/03/2024 09:23",https://www.instagram.com/stories/chaniabookfestival/3338174482834674539,"IG story",,"Από την αρχή",,,0,,4,7,0
18218984803276021,17841454056970413,chaniabookfestival,"Chania Book Festival",,15,"03/15/2024 14:17",https://www.instagram.com/stories/chaniabookfestival/3324551647223215126,"IG story",,"Από την αρχή",,,0,,,1,0
