"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό σελίδας","Όνομα σελίδας",Τίτλος,Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Είδος υπότιτλου","Μόνιμος σύνδεσμος","Είναι παράλληλη δημοσίευση",Κοινοποιημένη,"Τύπος δημοσίευσης",Γλώσσες,"Προσαρμοσμένες ετικέτες","Κατάσταση χρηματοδοτούμενου περιεχομένου","Σχόλιο δεδομένων",Ημερομηνία,Απήχηση,"Αντιδράσεις, σχόλια και κοινοποιήσεις",Αντιδράσεις,Σχόλια,Κοινοποιήσεις,"Συνολικά κλικ","Απήχηση από Οργανικές δημοσιεύσεις","Απήχηση από Προωθημένες δημοσιεύσεις","Προβολές βίντεο 3 δευτερολέπτων","Προβολές βίντεο 1 λεπτού","Θεατές προβολών 3 δευτερολέπτων","Θεατές προβολών 1 λεπτού","Προβολές βίντεο διάρκειας 3 δευτερολέπτων από Προωθημένες δημοσιεύσεις","Προβολές βίντεο διάρκειας 3 δευτερολέπτων από Οργανικές δημοσιεύσεις","Προβολές βίντεο 1 λεπτού από Προτάσεις","Προβολές βίντεο 1 λεπτού από Κοινοποιήσεις","Προβολές βίντεο 1 λεπτού από Ακόλουθοι","Προβολές βίντεο 1 λεπτού από Προωθημένες δημοσιεύσεις","Προβολές Δευτερόλεπτα από Προτάσεις","Προβολές Δευτερόλεπτα από Κοινοποιήσεις","Προβολές Δευτερόλεπτα από Ακόλουθοι","Προβολές Δευτερόλεπτα από Προωθημένες δημοσιεύσεις","Μέσος όρος προβολών Δευτερόλεπτα από Προτάσεις","Μέσος όρος προβολών Δευτερόλεπτα από Κοινοποιήσεις","Μέσος όρος προβολών Δευτερόλεπτα από Ακόλουθοι","Μέσος όρος προβολών Δευτερόλεπτα από Προωθημένες δημοσιεύσεις","Αρνητικά σχόλια από χρήστες","Μοναδικά αρνητικά σχόλια από τους χρήστες","Στοχευόμενη κατανάλωση από αντιστοιχισμένο κοινό (Photo Click)","Άλλα κλικ","Κλικ σε σύνδεσμο","Προβολές Δευτερόλεπτα","Μέσος όρος προβολών Δευτερόλεπτα","Εκτιμώμενα έσοδα (USD)","CPM διαφήμισης (USD)","Εμφανίσεις διαφήμισης","Ποσοστό συνολικών προβολών σε διάστημα 0","Ποσοστό συνολικών προβολών σε διάστημα 1","Ποσοστό συνολικών προβολών σε διάστημα 2","Ποσοστό συνολικών προβολών σε διάστημα 3","Ποσοστό συνολικών προβολών σε διάστημα 4","Ποσοστό συνολικών προβολών σε διάστημα 5","Ποσοστό συνολικών προβολών σε διάστημα 6","Ποσοστό συνολικών προβολών σε διάστημα 7","Ποσοστό συνολικών προβολών σε διάστημα 8","Ποσοστό συνολικών προβολών σε διάστημα 9","Ποσοστό συνολικών προβολών σε διάστημα 10","Ποσοστό συνολικών προβολών σε διάστημα 11","Ποσοστό συνολικών προβολών σε διάστημα 12","Ποσοστό συνολικών προβολών σε διάστημα 13","Ποσοστό συνολικών προβολών σε διάστημα 14","Ποσοστό συνολικών προβολών σε διάστημα 15","Ποσοστό συνολικών προβολών σε διάστημα 16","Ποσοστό συνολικών προβολών σε διάστημα 17","Ποσοστό συνολικών προβολών σε διάστημα 18","Ποσοστό συνολικών προβολών σε διάστημα 19","Ποσοστό συνολικών προβολών σε διάστημα 20","Ποσοστό συνολικών προβολών σε διάστημα 21","Ποσοστό συνολικών προβολών σε διάστημα 22","Ποσοστό συνολικών προβολών σε διάστημα 23","Ποσοστό συνολικών προβολών σε διάστημα 24","Ποσοστό συνολικών προβολών σε διάστημα 25","Ποσοστό συνολικών προβολών σε διάστημα 26","Ποσοστό συνολικών προβολών σε διάστημα 27","Ποσοστό συνολικών προβολών σε διάστημα 28","Ποσοστό συνολικών προβολών σε διάστημα 29","Ποσοστό συνολικών προβολών σε διάστημα 30","Ποσοστό συνολικών προβολών σε διάστημα 31","Ποσοστό συνολικών προβολών σε διάστημα 32","Ποσοστό συνολικών προβολών σε διάστημα 33","Ποσοστό συνολικών προβολών σε διάστημα 34","Ποσοστό συνολικών προβολών σε διάστημα 35","Ποσοστό συνολικών προβολών σε διάστημα 36","Ποσοστό συνολικών προβολών σε διάστημα 37","Ποσοστό συνολικών προβολών σε διάστημα 38","Ποσοστό συνολικών προβολών σε διάστημα 39","Ποσοστό συνολικών προβολών σε διάστημα 40","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 0","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 1","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 2","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 3","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 4","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 5","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 6","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 7","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 8","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 9","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 10","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 11","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 12","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 13","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 14","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 15","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 16","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 17","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 18","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 19","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 20","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 21","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 22","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 23","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 24","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 25","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 26","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 27","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 28","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 29","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 30","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 31","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 32","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 33","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 34","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 35","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 36","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 37","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 38","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 39","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 40","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 45-54)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 35-44)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 55-64)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 25-34)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 45-54)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 65+)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 35-44)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 55-64)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 65+)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 25-34)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 18-24)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 18-24)","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Greece (GR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Italy (IT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Cyprus (CY))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (United Kingdom (GB))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (France (FR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Germany (DE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Australia (AU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (United States (US))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Belgium (BE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Norway (NO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Netherlands (NL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Romania (RO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Switzerland (CH))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Luxembourg (LU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Denmark (DK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Malta (MT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Sweden (SE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Turkey (TR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Palestine (PS))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bulgaria (BG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Slovakia (SK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Ireland (IE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bahrain (BH))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Canada (CA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Syria (SY))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Spain (ES))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Lebanon (LB))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Austria (AT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Albania (AL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Portugal (PT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (South Africa (ZA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Slovenia (SI))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (New Zealand (NZ))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Lithuania (LT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (South Korea (KR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Taiwan (TW))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Croatia (HR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Finland (FI))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Egypt (EG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Curaçao (CW))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Kenya (KE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (North Macedonia (MK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (The Gambia (GM))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Nicaragua (NI))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Pakistan (PK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Serbia (RS))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Saudi Arabia (SA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Malawi (MW))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Nigeria (NG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Vietnam (VN))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Mexico (MX))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Iceland (IS))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Estonia (EE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Poland (PL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Russia (RU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (India (IN))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Czech Republic (CZ))",IMPRESSION:UNIQUE_USERS,"Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Brazil (BR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Israel (IL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Ghana (GH))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Indonesia (ID))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Jordan (JO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Ecuador (EC))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Peru (PE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bosnia and Herzegovina (BA))"
440192328769134,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","Η εμπειρία της μετάφρασης και η σημασία της για τη λογοτεχνία και τη γλώσσα

◾Παρασκευή 28 Ιουνίου 2024
◾19:00-20:00
◾Μεγάλο Αρσενάλι

Οι μεταφραστές Κώστας Αθανασίου (ισπανικά), Ρίτα Κολαΐτη (γαλλικά) Ντέιβιντ Κόνολι (αγγλικά), Κατερίνα Σχινά (αγγλικά) συζητούν για την περιπέτεια της μετάφρασης και τη σημασία της για τη διάδοση της λογοτεχνίας και το διάλογο των πολιτισμών. Συντονισμός: Κώστας Αθανασίου.

๏

The experience of translation and its importance for literature and language

◾Fri. 28 June 2024
◾19:00-20:00
◾Grand Arsenal

Translators Kostas Athanasiou (Spanish), Rita Kolaiti (French), David Connolly (English), Katerina Schina (English) discuss the adventure of translation and its importance for the dissemination of literature and the dialogue between cultures. Moderated by Kostas Athanasiou.

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

Δήμος Χανίων - Municipality of Chania 
Περιφέρεια Κρήτης / Region of Crete 
Chania Culture 

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",,0,"06/19/2024 05:38",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid0k3UFg1EjYqKuZpBvJ5kwzZ6X5cqRzikQ3mJQdoT7mUrLPcHRjwUzrvfPCh2AZFk1l,0,0,Φωτογραφίες,,,,,"Από την αρχή",12,27,27,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440178788770488,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","«Οι δωσίλογοι» του Μενέλαου Χαραλαμπίδη

◾Παρασκευή 28 Ιουνίου 2024
◾19:00-20:00
◾Θέατρο Μίκης Θεοδωράκης

Ο ιστορικός Μενέλαος Χαραλαμπίδης, ιδρυτής του Athens History Walks που πραγματοποιεί ιστορικούς περιπάτους στην Αθήνα για την περίοδο της Κατοχής και των Δεκεμβριανών, μιλάει για το βιβλίο του (Εκδόσεις Αλεξάνδρεια), στο οποίο, μέσα από τη μελέτη αρχείων που για πρώτη φορά δημοσιοποιούνται, περιγράφεται η δράση αυτών που συνεργάστηκαν, εξετάζονται οι λόγοι και οι μηχανισμοί ανάπτυξης του φαινομένου της συνεργασίας με τον κατακτητή, όπως εκδηλώθηκε στον νομό Αττικής, καθώς και οι πολιτικές και οικονομικές συνθήκες που ευνόησαν την εμφάνισή της. Προλογίζει ο Μανώλης Πιμπλής, διευθυντής του Φεστιβάλ Βιβλίου Χανίων. 

๏

“Oi dosilogoi” (“The Collaborationists”) by Menelaos Charalampidis

◾Fri. 28 June 2024
◾19:00-20:00
◾Mikis Theodorakis Theatre

The historianMenelaos Charalampidis, Founder of Athens History Walks, which conducts historical tours in Athens for the period of the Occupation and the Dekemvriana, talks about his book (Alexandria Publishing), in which, through the study of archives published for the first time, he describes the activities of those who collaborated, examines the reasons and mechanisms of the development of the phenomenon of collaboration with the occupier, as it manifested itself in the prefecture of Attica, as well as the political and economic conditions that favoured its emergence. Introduced by Manolis Pimplis, the Chania Book Festival director.

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

๏

3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

Δήμος Χανίων - Municipality of Chania
Περιφέρεια Κρήτης / Region of Crete
Chania Culture

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #booktok",,0,"06/19/2024 05:08",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid02LFAQwGF4TPdBYegspPCcBCXPMBQAsetmFvDy3f1cd5rtzMt6hdtzmaPTSDP4nurul,0,0,Φωτογραφίες,,,,,"Από την αρχή",5,16,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454281304026903,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","Δυναμικό ξεκίνημα για το «MULaR» στις εκδηλώσεις του Δήμου Χανίων – «Έκλεψε» τις εντυπώσεις στο 3ο Φεστιβάλ Βιβλίου Χανίων

Δήμος Χανίων - Municipality of Chania
Varcities - Green Cities are Healthier Cities
Περιφέρεια Κρήτης / Region of Crete

https://www.chania.gr/enimerosi/municipality-press-releases/11072024mular.html

#chaniabookfestival",,0,"07/11/2024 05:01",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid02HpHK7pdnrfY7tMHtJDHL9NKesVGk5LyE81phBpuQJrBHtDy3HVjjdMjHvnRvfwoSl,0,0,Σύνδεσμοι,,,,,"Από την αρχή",80,8,7,1,0,5,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451833417605025,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","3ο Φεστιβάλ Βιβλίου Χανίων: Μια συνάντηση λογοτεχνίας και πολιτισμού 
Από την Κρήτη στην Ευρώπη
Το Φεστιβάλ Βιβλίου Χανιών, το τρίτο κατά σειρά, ολοκληρώθηκε με το πιο άρτιο και ολοκληρωμένο πρόγραμμά του μέχρι σήμερα, αφήνοντας σαφές αποτύπωμα στο βιβλιοφιλικό και πολιτιστικό τοπίο της χώρας

📰 Ευχαριστούμε ΤΟ ΒΗΜΑ της Κυριακής και τον Γρηγόρη Μπέκο για το δημοσίευμα (7.7.2024).
Grigoris Bekos

#chaniabookfestival",,0,"07/07/2024 08:05",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid0Vcp2a8aDUHtb8yYCPXL9XG8yzoXAC3MrPzfN5VA3v3RTba4hYzUK73rtrhGiY9ULl,0,0,Φωτογραφίες,,,,,"Από την αρχή",66,23,23,0,0,2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451600877628279,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","3ο Φεστιβάλ Βιβλίου Χανίων - Highlights Ημέρα 5η","Στιγμές που ζήσαμε και μοιραστήκαμε στο 3ο Φεστιβάλ Βιβλίου Χανίων, την Κυριακή 30 Ιουνίου!

༄
3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις
๏
3rd Chania Book Festival
26-30 June 2024
We connect words, we unite narratives 📖

@[100064354344779:2048:Δήμος Χανίων - Municipality of Chania]
@[100028543285877:2048:Chania Culture]
@[100064434411954:2048:Περιφέρεια Κρήτης / Region of Crete]

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",78,"07/07/2024 00:02",N/A,https://www.facebook.com/chaniabookfestival/videos/500006912495447/,0,0,Βίντεο,,,,,"Από την αρχή",653,59,57,0,2,19,653,0,437,65,342,59,0,437,0,0,0,0,1512.091,1346.068,7417.881,0,7.599,8.915,15.422,0,0,0,,19,,10276.04,12.365,0,0,0,0.99,0.99,0.76,0.55,0.47,0.39,0.34,0.3,0.27,0.25,0.24,0.23,0.22,0.22,0.22,0.2,0.19,0.18,0.17,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.99,0.99,0.99,1,1,1,1,1,0.99,0.94,0.89,0.85,0.8,0.79,0.77,0.71,0.69,0.68,0.62,0.57,0.56,0.57,0.56,0.55,0.56,0.56,0.54,0.52,0.51,0.51,0.52,0.5,0.49,0.5,0.49,0.49,0.46,0.43,0.38,0.3,0.24,107,57,81,28,28,53,21,24,15,5,7,2,409,2,3,5,8,4,2,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450981331023567,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","Φεστιβάλ Βιβλίου Χανίων: Μια διεθνής γιορτή με κατάμεστες αίθουσες και θετικά σχόλια
Η τιμητική εκδήλωση για τη Ρέα Γαλανάκη, οι καθηγητές-«σταρ» του φεστιβάλ και οι αναγνωστικές προτιμήσεις της GenZ.

📰 Ευχαριστούμε τη LIFO και τον Γιάννη Πανταζόπουλο για το δημοσίευμα.

#chaniabookfestival Γιάννης Πανταζόπουλος",,0,"07/06/2024 00:35",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid0bSP2Fp6guBFut5uQtgchRoLW3dgkdEszBd8pYLDhMg2PNK4cKn6whT3n5ZHxVLn9l,0,0,Σύνδεσμοι,,,,,"Από την αρχή",103,49,42,2,5,3,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450384761083224,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","3ο Φεστιβάλ Βιβλίου Χανίων 2024 - Highlights Ημέρα 4","Στιγμές που μοιραστήκαμε στο 3ο Φεστιβάλ Βιβλίου Χανίων. 
Μνήμες, εμπειρίες και αναφορές κοινές για όλους τους επισκέπτες.
Στιγμές από την τέταρτη μέρα, Σάββατο.

༄

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις 📖
 
#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",68,"07/05/2024 02:50",N/A,https://www.facebook.com/chaniabookfestival/videos/1403255710349641/,0,0,Βίντεο,,,,,"Από την αρχή",1155,53,48,0,5,12,1155,0,492,37,386,34,0,492,0,0,0,0,998.239,3464.38,3943.467,0,5.738,4.799,9.526,0,0,0,,12,,8406.086,6.416,0,0,0,0.97,0.97,0.88,0.57,0.39,0.3,0.25,0.21,0.17,0.16,0.15,0.14,0.14,0.13,0.13,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1,1,0.89,0.87,0.83,0.83,0.79,0.75,0.71,0.69,0.68,0.68,0.66,0.66,0.63,0.62,0.59,0.58,0.56,0.54,0.52,0.48,0.46,0.45,0.45,0.44,0.42,0.4,0.37,0.35,0.3,0.23,0.2,82,59,70,30,48,38,40,41,45,19,2,8,444,5,6,3,2,4,1,6,1,,,,2,,,,,9,1,2,,,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
