"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό σελίδας","Όνομα σελίδας",Τίτλος,Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Είδος υπότιτλου","Μόνιμος σύνδεσμος","Είναι παράλληλη δημοσίευση",Κοινοποιημένη,"Τύπος δημοσίευσης",Γλώσσες,"Προσαρμοσμένες ετικέτες","Κατάσταση χρηματοδοτούμενου περιεχομένου","Σχόλιο δεδομένων",Ημερομηνία,IMPRESSION:UNIQUE_USERS,Απήχηση,"Απήχηση από Οργανικές δημοσιεύσεις","Απήχηση από Προωθημένες δημοσιεύσεις",Προβολές,"Αντιδράσεις, σχόλια και κοινοποιήσεις",Αντιδράσεις,Σχόλια,Κοινοποιήσεις,"Συνολικά κλικ","Άλλα κλικ","Στοχευόμενη κατανάλωση από αντιστοιχισμένο κοινό (Photo Click)","Κλικ σε σύνδεσμο","Προβολές από Οργανικές δημοσιεύσεις","Προβολές από Προωθημένες δημοσιεύσεις","Προβολές βίντεο 3 δευτερολέπτων","Προβολές βίντεο 1 λεπτού","Θεατές προβολών 3 δευτερολέπτων","Θεατές προβολών 1 λεπτού","Προβολές βίντεο διάρκειας 3 δευτερολέπτων από Προωθημένες δημοσιεύσεις","Προβολές βίντεο διάρκειας 3 δευτερολέπτων από Οργανικές δημοσιεύσεις","Προβολές βίντεο 1 λεπτού από Προτάσεις","Προβολές βίντεο 1 λεπτού από Κοινοποιήσεις","Προβολές βίντεο 1 λεπτού από Ακόλουθοι","Προβολές βίντεο 1 λεπτού από Προωθημένες δημοσιεύσεις","Προβολές Δευτερόλεπτα από Προτάσεις","Προβολές Δευτερόλεπτα από Κοινοποιήσεις","Προβολές Δευτερόλεπτα από Ακόλουθοι","Προβολές Δευτερόλεπτα από Προωθημένες δημοσιεύσεις","Μέσος όρος προβολών Δευτερόλεπτα από Προτάσεις","Μέσος όρος προβολών Δευτερόλεπτα από Κοινοποιήσεις","Μέσος όρος προβολών Δευτερόλεπτα από Ακόλουθοι","Μέσος όρος προβολών Δευτερόλεπτα από Προωθημένες δημοσιεύσεις","Αρνητικά σχόλια από χρήστες","Μοναδικά αρνητικά σχόλια από τους χρήστες","Αρνητικά σχόλια από χρήστες: Απόκρυψη όλων","Μοναδικά αρνητικά σχόλια από τους χρήστες: Απόκρυψη όλων","Προβολές Δευτερόλεπτα","Μέσος όρος προβολών Δευτερόλεπτα","Εκτιμώμενα έσοδα (USD)","CPM διαφήμισης (USD)","Εμφανίσεις διαφήμισης","Ποσοστό συνολικών προβολών σε διάστημα 0","Ποσοστό συνολικών προβολών σε διάστημα 1","Ποσοστό συνολικών προβολών σε διάστημα 2","Ποσοστό συνολικών προβολών σε διάστημα 3","Ποσοστό συνολικών προβολών σε διάστημα 4","Ποσοστό συνολικών προβολών σε διάστημα 5","Ποσοστό συνολικών προβολών σε διάστημα 6","Ποσοστό συνολικών προβολών σε διάστημα 7","Ποσοστό συνολικών προβολών σε διάστημα 8","Ποσοστό συνολικών προβολών σε διάστημα 9","Ποσοστό συνολικών προβολών σε διάστημα 10","Ποσοστό συνολικών προβολών σε διάστημα 11","Ποσοστό συνολικών προβολών σε διάστημα 12","Ποσοστό συνολικών προβολών σε διάστημα 13","Ποσοστό συνολικών προβολών σε διάστημα 14","Ποσοστό συνολικών προβολών σε διάστημα 15","Ποσοστό συνολικών προβολών σε διάστημα 16","Ποσοστό συνολικών προβολών σε διάστημα 17","Ποσοστό συνολικών προβολών σε διάστημα 18","Ποσοστό συνολικών προβολών σε διάστημα 19","Ποσοστό συνολικών προβολών σε διάστημα 20","Ποσοστό συνολικών προβολών σε διάστημα 21","Ποσοστό συνολικών προβολών σε διάστημα 22","Ποσοστό συνολικών προβολών σε διάστημα 23","Ποσοστό συνολικών προβολών σε διάστημα 24","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 0","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 1","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 2","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 3","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 4","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 5","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 6","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 7","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 8","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 9","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 10","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 11","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 12","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 13","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 14","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 15","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 16","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 17","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 18","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 19","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 20","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 21","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 22","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 23","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 24","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 45-54)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 55-64)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 65+)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 35-44)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 45-54)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 55-64)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 65+)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 25-34)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 35-44)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 25-34)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (M, 18-24)","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Greece (GR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Germany (DE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (United Kingdom (GB))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (United States (US))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Cyprus (CY))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (France (FR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Egypt (EG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Philippines (PH))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Lithuania (LT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Italy (IT))","Στοχευόμενη κατανάλωση από αντιστοιχισμένο κοινό (Video Click)","Προβολές βίντεο 3 δευτερολέπτων ανά κορυφαίο κοινό (F, 18-24)","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Belgium (BE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Slovakia (SK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Australia (AU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Austria (AT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Ecuador (EC))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Denmark (DK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Netherlands (NL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bulgaria (BG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Spain (ES))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Switzerland (CH))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Sweden (SE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Canada (CA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Norway (NO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Iceland (IS))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Serbia (RS))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Luxembourg (LU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Nigeria (NG))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Estonia (EE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Czech Republic (CZ))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (United Arab Emirates (AE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Albania (AL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Turkey (TR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Romania (RO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Finland (FI))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Georgia (GE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Mexico (MX))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Israel (IL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Portugal (PT))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Indonesia (ID))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Taiwan (TW))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Ireland (IE))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Tunisia (TN))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bahrain (BH))","Αρνητικά σχόλια από χρήστες: Απόκρυψη","Μοναδικά αρνητικά σχόλια από τους χρήστες: Απόκρυψη","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 25","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 26","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 27","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 28","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 29","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 30","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 31","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 32","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 33","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 34","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 35","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 36","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 37","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 38","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 39","Ποσοστό προβολών 15 δευτερολέπτων σε διάστημα 40","Ποσοστό συνολικών προβολών σε διάστημα 25","Ποσοστό συνολικών προβολών σε διάστημα 26","Ποσοστό συνολικών προβολών σε διάστημα 27","Ποσοστό συνολικών προβολών σε διάστημα 28","Ποσοστό συνολικών προβολών σε διάστημα 29","Ποσοστό συνολικών προβολών σε διάστημα 30","Ποσοστό συνολικών προβολών σε διάστημα 31","Ποσοστό συνολικών προβολών σε διάστημα 32","Ποσοστό συνολικών προβολών σε διάστημα 33","Ποσοστό συνολικών προβολών σε διάστημα 34","Ποσοστό συνολικών προβολών σε διάστημα 35","Ποσοστό συνολικών προβολών σε διάστημα 36","Ποσοστό συνολικών προβολών σε διάστημα 37","Ποσοστό συνολικών προβολών σε διάστημα 38","Ποσοστό συνολικών προβολών σε διάστημα 39","Ποσοστό συνολικών προβολών σε διάστημα 40","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (South Korea (KR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Poland (PL))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Armenia (AM))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Argentina (AR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Slovenia (SI))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Bosnia and Herzegovina (BA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Morocco (MA))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (India (IN))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Algeria (DZ))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Hungary (HU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Uruguay (UY))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (North Macedonia (MK))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Moldova (MD))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Croatia (HR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Brazil (BR))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Jordan (JO))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Russia (RU))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Japan (JP))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (New Zealand (NZ))","Προβολές βίντεο 3 δευτερολέπτων ανά χώρα (Democratic Republic of the Congo (CD))"
1628970015900229,100063617378008,"Δίκτυο Fm 91,5 - diktyo fm","Ο Αχιλλέας Κυριακίδης μιλάει στον Παναγιώτη Ορφανίδη στο Δίκτυο Fm 91,5 στα πλαίσια του 5ου Φεστιβάλ Βιβλίου Χανίων.

Ακούστε τη συνέντευξη: 🔗diktyofm.gr/track/achilleas-kyriakidis-diktyo-fm

📻 Δίκτυο Fm 91,5
🎧 Δικτυώσου...Μπες στο Δίκτυό σου!
#diktyofm915 #diktyofm #diktyo_fm #diktyosou #radio 
Panagiotis Orfanidis Achilleas Kyriakidis 
Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","Ο Αχιλλέας Κυριακίδης μιλάει στον Παναγιώτη Ορφανίδη στο Δίκτυο Fm 91,5 στα πλαίσια του 5ου Φεστιβάλ Βιβλίου Χανίων.

Ακούστε τη συνέντευξη: 🔗diktyofm.gr/track/achilleas-kyriakidis-diktyo-fm

📻 Δίκτυο Fm 91,5
🎧 Δικτυώσου...Μπες στο Δίκτυό σου!
#diktyofm915 #diktyofm #diktyo_fm #diktyosou #radio 
@[1147398523:2048:Panagiotis Orfanidis] Achilleas Kyriakidis 
@[100083351110174:2048:Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival]",1075,"06/26/2026 01:35",N/A,https://www.facebook.com/reel/1044293601497753/,0,0,Βίντεο,,,,,"Από την αρχή",,966,,,,48,45,1,2,,34,,,,,500,47,,46,,,,,,,,,,,,,,,0,,,,22563.363,20.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057416607046700,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","📚 Top 10!
Τα βιβλία που πήραν μαζί τους οι αναγνώστες και οι αναγνώστριες του 5ου ΦΒΧ ✨

Σύμφωνα με τα στοιχεία του Βιβλιοπωλείου του Φεστιβάλ, αυτά είναι τα βιβλία που ξεχώρισαν στις πωλήσεις.
Εσείς ποια βιβλία επιλέξατε; Γράψτε μας στα σχόλια! 💬

Καλή ανάγνωση! 📖💛

#chaniabookfestival","📚 Top 10!
Τα βιβλία που πήραν μαζί τους οι αναγνώστες και οι αναγνώστριες του 5ου ΦΒΧ ✨

Σύμφωνα με τα στοιχεία του Βιβλιοπωλείου του Φεστιβάλ, αυτά είναι τα βιβλία που ξεχώρισαν στις πωλήσεις.
Εσείς ποια βιβλία επιλέξατε; Γράψτε μας στα σχόλια! 💬

Καλή ανάγνωση! 📖💛

#chaniabookfestival",33,"07/10/2026 04:52",N/A,https://www.facebook.com/reel/1681591046392897/,0,0,Βίντεο,,,,,"Από την αρχή",,1604,1604,0,1674,38,37,0,1,42,42,,,1672,0,481,0,461,0,0,481,0,0,0,0,5944.441,0,5868.548,0,6.462,0,10.406,0,0,0,,,11812.989,7.96,0,0,0,0.99,0.99,0.99,0.99,0.86,0.78,0.7,0.65,0.62,0.6,0.57,0.56,0.54,0.53,0.53,0.52,0.5,0.5,0.49,0.48,0.48,0.47,0.47,0.46,0.46,0.99,0.99,0.99,0.99,0.98,0.99,0.99,0.99,0.99,1,1,1,1,0.99,1,1,1,0.99,0.99,0.96,0.95,0.95,0.93,0.92,0.92,91,100,91,46,29,40,37,9,14,15,1,452,7,6,,9,2,,,,2,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.89,0.87,0.85,0.82,0.74,,,,,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.43,0.42,0.41,0.37,,,,,,,,,,,,1,,,,,,,,,,,,
1056459243809103,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","📰Επτά ημέρες που έκαναν τα Χανιά πρωτεύουσα του βιβλίου
Κορυφαίοι συγγραφείς από όλον τον κόσμο, γεμάτες αίθουσες και μια πόλη που έζησε στον ρυθμό της ανάγνωσης.

🖋️ Γράφει ο Γιάννης Πανταζόπουλος 

“Από την πρώτη κιόλας ημέρα ήταν φανερό ότι κάτι είχε αλλάξει. Οι γεμάτες αίθουσες στο Μεγάλο Αρσενάλι και στο Θέατρο «Μίκης Θεοδωράκης», οι ουρές πριν από τις εκδηλώσεις, οι συζητήσεις που συνεχίζονταν έξω από τους χώρους των παρουσιάσεων, στα σοκάκια του ενετικού λιμανιού και στα καφέ της πόλης, δημιουργούσαν την αίσθηση ότι για μία εβδομάδα τα Χανιά δεν φιλοξενούσαν απλώς ένα φεστιβάλ. Αντιθέτως, είχαν καταφέρει να στήσουν μια μεγάλη γιορτή με επίκεντρο το βιβλίο.

Το 5ο Φεστιβάλ Βιβλίου Χανίων επιβεβαίωσε ότι εξελίσσεται πλέον σε έναν από τους σημαντικότερους θεσμούς για το βιβλίο και τον δημόσιο διάλογο στην Ελλάδα, με ολοένα ισχυρότερη διεθνή παρουσία. Μάλιστα, το μεγάλο στοίχημα μιας διοργάνωσης αυτού του μεγέθους δεν είναι μόνο να φέρει σημαντικούς συγγραφείς από όλον τον κόσμο. Είναι να τους κάνει να συνομιλήσουν μεταξύ τους και με το κοινό. Και αυτό ακριβώς συνέβη.”

https://www.lifo.gr/culture/vivlio/epta-imeres-poy-ekanan-ta-hania-proteyoysa-toy-biblioy

LIFO 
Δήμος Χανίων - Municipality of Chania 
Περιφέρεια Κρήτης / Region of Crete 
Chania Culture 
#chaniabookfestival",,0,"07/09/2026 01:26",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid05YT82pXqLXAVs8ERWMjmWQfTwGGraEp8UnPUyvGpz3VEiczj28vFmwyVp8BNRXsnl,0,0,Φωτογραφίες,,,,,"Από την αρχή",,995,995,0,1343,43,39,0,4,22,14,4,4,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055620033893024,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","📰 Το Φεστιβάλ Βιβλίου Χανίων συμπλήρωσε πέντε χρόνια και κοιτάζει πλέον προς την Ευρώπη

🖋️ Γράφει ο Άγγελος Γεραιουδάκης

«Το ενετικό λιμάνι των Χανίων αποτέλεσε για μία ακόμη χρονιά το φυσικό σκηνικό του Φεστιβάλ Βιβλίου. Το φως έπεφτε πάνω στις πέτρινες προσόψεις των ιστορικών κτιρίων, η θάλασσα αντανακλούσε τις αποχρώσεις του ουρανού και ο φάρος στεκόταν στο βάθος σαν σταθερό σημείο αναφοράς. Στα στενά της παλιάς πόλης άνθρωποι κρατούσαν το πρόγραμμα, ξεφύλλιζαν βιβλία και αντάλλασσαν προτάσεις για τις συζητήσεις που ακολουθούσαν. Λίγο αργότερα οι αίθουσες γέμιζαν, οι θέσεις καταλαμβάνονταν γρήγορα και οι κουβέντες συνέχιζαν στις αυλές, στην πλατεία Κατεχάκη και στα καφέ γύρω από το Θέατρο Μίκης Θεοδωράκης και το Μεγάλο Αρσενάλι. Συγγραφείς, μεταφραστές, πανεπιστημιακοί, εκδότες,  δημοσιογράφοι και αναγνώστες συναντιούνταν ξανά και ξανά, με κάθε εκδήλωση να γίνεται αφορμή για μια νέα συζήτηση. 

Για επτά ημέρες τα Χανιά απέκτησαν τον χαρακτήρα μιας μεγάλης ανοιχτής βιβλιοθήκης, όπου το βιβλίο έφερνε κοντά ανθρώπους από διαφορετικές χώρες, διαφορετικές γενιές και διαφορετικές αφετηρίες.»

👉 Διαβάστε τη συνέχεια:

https://www.ethnos.gr/book/article/413754/tofestibalbiblioyxanionsymplhrosepentexroniakaikoitazeipleonprosthneyroph 

ethnos.gr 

Δήμος Χανίων - Municipality of Chania 
Chania Culture 
Περιφέρεια Κρήτης / Region of Crete  

#ChaniaBookFestival",,0,"07/08/2026 01:24",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid0jxRasMxoDC3WGq5hcxyRG2cCjrMyJQ4vcB3RTE8AC5BxXnGkcowoFtrzs22Liinl,0,0,Φωτογραφίες,,,,,"Από την αρχή",,1207,1207,0,1788,62,57,0,5,39,28,3,8,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054671613987866,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","📰 Οι συγκρούσεις ένωσαν τον κόσμο του βιβλίου
Βρεθήκαμε στο 5ο Φεστιβάλ Βιβλίου Χανίων όπου συμμετείχαν 230 ομιλητές από 18 χώρες σε περίπου 130 εκδηλώσεις.

🖋️ Γράφει η Έμυ Ντούρου

«Ο Μορίς Ατιά περπατά στο Ενετικό Λιμάνι των Χανίων και μιλά με τον κόσμο. Ο Λεονάρδο Παδούρα ξεναγείται στην ιστορία των Χανίων μέσα από τα κτίριά της. Ο Τζόναθαν Κόου βαδίζει στο πλακόστρωτο και ατενίζει τη θάλασσα. Κι όμως, δεν είναι μέρος μιας φανταστικής αφήγησης αλλά εικόνες από το 5ο Φεστιβάλ Βιβλίου Χανίων που ολοκληρώθηκε την περασμένη Κυριακή. Φέτος ήταν η πιο σημαντική και ώριμη χρονιά για τη διοργάνωση που έγινε από την πρώτη στιγμή σημείο αναφοράς για τους βιβλιόφιλους, τους συγγραφείς και τους επαγγελματίες του βιβλίου.»

👉 Διαβάστε τη συνέχεια:
https://www.documentonews.gr/article/oi-sygkrouseis-enosan-ton-kosmo-tou-vivliou/

#chaniabookfestival",,0,"07/07/2026 00:52",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid0kWZ8cGQqnWAnHobMRKYvz2G3GeG4aWrSELLkf2E5adhX84RbdGG6q4wT3kAUw9ssl,0,0,Φωτογραφίες,,,,,"Από την αρχή",,961,961,0,1421,29,25,0,4,31,23,2,6,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054652683989759,100083351110174,"Φεστιβάλ Βιβλίου Χανίων - Chania Book Festival","📰 Φεστιβάλ βιβλίου Χανίων / 1 εκ. προβολές στα social media

Την διαδικτυακή επικοινωνία του φεστιβάλ στα social media ανέλαβαν φοιτητές/ριες του Τμήματος Επικοινωνίας και Ψηφιακών Μέσων του Πανεπιστημίου Δ. Μακεδονίας

🖋️ Γράφει η Αλεξάνδρα Χριστακάκη

“Απίστευτο και όμως αληθινό. Η ψηφιακή διάδραση του φετινού Φεστιβάλ βιβλίου Χανίων άγγιξε το 1εκ. προβολές και έπεται συνέχεια. Το θαύμα αυτό το πιστώνεται το Δημόσιο Πανεπιστήμιο -που κάποιοι στην κυβέρνηση παθαίνουν αλλεργία με αυτό- και η ομάδα έργου του Φεστιβάλ με επικεφαλής τον Μανώλη Πιμπλή. Αναζήτησα και βρήκα στα Χανιά την ομάδα των φοιτητών που «τρέχει» την ψηφιακή επικοινωνία. 

Ενετικό λιμάνι. Πλατεία Κατεχάκη μια ώρα πριν τα μεσάνυχτα. Οι βιβλιόφιλοι της πόλης των Χανίων, παρέες–παρέες συζητούν έξω από το Θέατρο «Μίκης Θεοδωράκης» και το «Μεγάλο Αρσενάλι» γι’ αυτά που άκουσαν από τις 6 το απόγευμα έως τις 10 το βράδυ στον διάλογο των συγγραφέων, των ποιητών, των επιστημόνων, των καλλιτεχνών για θεματικές που αφορούν «τους κόσμους που βρίσκονται σε σύγκρουση.”

👉 Διαβάστε τη συνέχεια:
https://www.avgi.gr/tehnologia-mme-social/524367_1-ek-proboles-sta-social-media

Εφημερίδα ""Η Αυγή""
Δήμος Χανίων - Municipality of Chania 
Περιφέρεια Κρήτης / Region of Crete 
Τμήμα Επικοινωνίας και Ψηφιακών Μέσων - Πανεπιστήμιο Δυτικής Μακεδονίας 
Πανεπιστήμιο Δυτικής Μακεδονίας 
#chaniabookfestival",,0,"07/07/2026 00:20",N/A,https://www.facebook.com/chaniabookfestival/posts/pfbid02HNwnJoY5UgRW5VQvuqwb9m9MFmeFEBiADsU9WdF2TWovHVjEvsJE21JmZzKSva5Kl,0,0,Φωτογραφίες,,,,,"Από την αρχή",,1010,1010,0,1507,48,43,1,4,38,30,3,5,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
