"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,Προβολές,Απήχηση,"Μου αρέσει!",Κοινοποιήσεις,"Πόσοι ακολουθούν",Σχόλια,Αποθηκεύσεις
18127175995630342,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 5ο Φεστιβάλ Βιβλίου Χανίων: «Κόσμοι σε σύγκρουση»

🖋️Γράφει η Γιούλη Τσακάλου

«Το τελευταίο χειροκρότημα χάθηκε μέσα στη νύχτα της Κυριακής. Οι καρέκλες άδειασαν, τα φώτα στο Θέατρο Μίκης Θεοδωράκης έσβησαν και το Ενετικό Λιμάνι ξαναβρήκε τη γνώριμη ησυχία του.

Μόνο που αυτή τη φορά έμοιαζε διαφορετικό. Σαν να είχε κρατήσει μέσα του κάτι από όλες εκείνες τις κουβέντες, τις διαφωνίες, τις αγκαλιές και τις ιστορίες που ακούστηκαν τις προηγούμενες επτά ημέρες.»

👉 Διαβάστε τη συνέχεια: 
https://www.eleftherostypos.gr/politismos/5o-festival-vivliou-chanion-kosmoi-se-sygkrousi
[link in bio]

#chaniabookfestival",0,"07/03/2026 10:38",https://www.instagram.com/p/DaVuJGjD4CL/,"Εικόνα IG",,"Από την αρχή",543,251,18,0,0,0,0
17970820755112288,17841454056970413,chaniabookfestival,"Chania Book Festival","📝🎨 Βιωματικό εργαστήριο για τη σχέση Λογοτεχνίας και Εικαστικών με την Έλενα Μαρούτσου

Ένα εξαιρετικά ενδιαφέρον εργαστήριο  φιλοξενήθηκε στο 5ο Φεστιβάλ Βιβλίου Χανίων, την Κυριακή 28 Ιουνίου 2026, στο Θέατρο Μίλης Θεοδωράκης, όπου συμμετέχοντες και συμμετέχουσες είχαν την ευκαιρία να διαπραγματευτούν την σχέση της λογοτεχνίας με τα εικαστικά μαζί με την συγγραφέα Έλενα Μαρούτσου. 

Στο εργαστήριο έγιναν αναφορές σε δημιουργούς που διακρίθηκαν τόσο στα εικαστικά, όσο και στη γραφή αλλά και σε έργα που ενσωμάτωσαν στοιχεία και από τις δύο τέχνες. Οι συμμετέχοντες εμπνεύστηκαν από έργα ζωγραφικής και από φωτογραφίες, έγραψαν κείμενα και στην συνέχεια τα μοιράστηκαν με την ομάδα.

༄
5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη. 

#chaniabookfestival",0,"07/03/2026 10:55",https://www.instagram.com/p/DaVwIkuDu1P/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",2238,797,49,1,0,0,0
17982256635010043,17841454056970413,chaniabookfestival,"Chania Book Festival","🎶 «Άνθρωποι που δεν μοιάζουν ούτε ο ένας με τον άλλον ούτε με όλους τους άλλους»

Το κοινό κατέκλυσε τη Σκάλα της οδού Αγίου Μάρκου, το βράδυ της Παρασκευής 26 Ιουνίου 2026, για μια ξεχωριστή εκδήλωση στο πλαίσιο του 5ου Φεστιβάλ Βιβλίου Χανίων.

Ο συγγραφέας Γιάννης Παλαβός και η τραγουδοποιός Μαρία Παπαγεωργίου διάβασαν πεζά και ποιήματα της ελληνικής λογοτεχνίας για τη μορφή του σαλού και του έκκεντρου, με αφορμή την έκθεση του Τάκη Γιαννούσα «Τα παιά ἐπῆγαν περίατο», που πραγματοποιείται έως τις 12 Ιουλίου στον Άγιο Ρόκκο.

Επιπλέον, η Μαρία Παπαγεωργίου ερμήνευσε τραγούδια σχετικά με το θέμα της εκδήλωσης.

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"07/03/2026 12:17",https://www.instagram.com/p/DaV5fk5iPEy/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",915,347,39,0,3,0,1
18096590825610670,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 Φεστιβάλ Βιβλίου Χανίων: «Ξεφυλλίζοντας» τις έξι μέρες μιας… πολύ πυκνής αφήγησης

Βιβλία, ιδέες, προβληματισμοί, εντυπώσεις, πρόσωπα, καλεσμένοι και στιγμές από την πρόσφατη διοργάνωση που, φιλοξενώντας 210 ομιλητές σε 130 εκδηλώσεις με δωρεάν είσοδο, ανέβασε ακόμα ψηλότερα τον πήχη της, παρά την πενιχρή συμμετοχή του ΥΠ.ΠΟ.

🖋️ Γράφει η Ναταλί Χατζηαντωνίου

«ΧΑΝΙΑ, ανταπόκριση. ""Τι επιχορήγηση να παίρνει από το ΥΠ.ΠΟ. το Φεστιβάλ Βιβλίου Χανίων;"". Επιστρέφοντας από την Κρήτη, έχοντας παρακολουθήσει την εβδομάδα εκδηλώσεων του 5ου κατά σειρά βιβλιοφιλικού θεσμού που –αν κρίνω μάλιστα απ’ το περιεχόμενο, τις παρουσίες και κυρίως απ’ τη διάθεση και τα σχόλια των ξένων προσκεκλημένων συγγραφέων–εξελίσσεται σε σημαντικότατο ετήσιο ραντεβού στον πανευρωπαϊκό (και όχι μόνο) ""χάρτη"" ανάλογων διοργανώσεων, αυτό το ερώτημα είχε προτεραιότητα.»

👉Διαβάστε τη συνέχεια: 
https://www.efsyn.gr/tehnes/1418054/festival-vivlioy-hanion-xefyllizontas-tis-exi-meres-mias-poly-pyknis-afigisis/
[link in bio]

#chaniabookfestival",0,"07/04/2026 00:31",https://www.instagram.com/p/DaXNh2iFfVE/,"Εικόνα IG",,"Από την αρχή",804,401,15,1,0,0,0
18123294097676590,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 Φεστιβάλ Βιβλίου Χανίων: Ένας θεσμός που μεγαλώνει και εμπλουτίζεται – Όσα είδαμε στην 5η έκδοσή του
🖋️ Γράφει η Φανή Χατζή

«Το Φεστιβάλ Βιβλίου Χανίων έχει πλέον καθιερωθεί ως θεσμός τόσο για την πόλη όσο και για τους ανθρώπους που υπηρετούν το βιβλίο. Την προηγούμενη εβδομάδα (22-28/06) η 5η έκδοση του ΦΒΧ με κεντρικό θέμα “Κόσμοι σε σύγκρουση” πρόσφερε στο κοινό από την Κρήτη και από άλλα μέρη της Ελλάδας εκδηλώσεις, παρουσιάσεις και συζητήσεις που είχαν ενταχθεί στο γεμάτο πρόγραμμά του με την επιμέλεια της δεμένης ομάδας έργου που το υλοποιεί.

Τι κάνει όμως ένα φεστιβάλ καλό; “Ένα καλό φεστιβάλ δεν είναι μόνο τα ονόματα”, “ένα καλό φεστιβάλ δεν είναι μόνο οι παρουσιάσεις”, “ένα καλό φεστιβάλ δεν κρίνεται μόνο από την προσέλευση” είναι πολλές από τις απόψεις που ακούγονται.»

👉Διαβάστε τη συνέχεια: 
https://bookpress.gr/politismos/teleutaia-nea/26342-festival-vivliou-xanion-enas-thesmos-pou-megalonei-kai-emploutizetai-osa-eidame-stin-5i-ekdosi-tou
[link in bio]

#chaniabookfestival",0,"07/04/2026 05:18",https://www.instagram.com/p/DaXuX0LFQjf/,"Εικόνα IG",,"Από την αρχή",485,214,9,1,0,0,1
18090143864526960,17841454056970413,chaniabookfestival,"Chania Book Festival","🎨 Εικαστική έκθεση
«Τα παιά ἐπῆγαν περίατο: Το πολυσύμπαν του Τάκη Γιαννούσα»

📍 Άγιος Ρόκκος, Σπλάντζια
📅 Διάρκεια έκθεσης: έως 12 Ιουλίου 2026
🕙 Ώρες λειτουργίας: καθημερινά 10:00–13:00 και 19:00–22:00

Το απόγευμα της Πέμπτης 25 Ιουνίου 2026, στον Άγιο Ρόκκο, στη Σπλάντζια, πραγματοποιήθηκαν τα εγκαίνια της εικαστικής έκθεσης «Τα παιά ἐπῆγαν περίατο: Το πολυσύμπαν του Τάκη Γιαννούσα», στο πλαίσιο του 5ου Φεστιβάλ Βιβλίου Χανίων.
Χαιρετισμό απηύθυναν ο Δημήτρης Μιχελογιάννης, Ειδικός Σύμβουλος Περιφερειάρχη Κρήτης, η Νάντια Αργυροπούλου, επιμελήτρια της έκθεσης, ο Γιάννης Παλαβός, συνεργάτης-επιμελητής και συγγραφέας, και ο Μανώλης Πιμπλής, διευθυντής του ΦΒΧ.

Η έκθεση, σε επιμέλεια της Νάντιας Αργυροπούλου με τη συνεργασία του Γιάννη Παλαβού, παρουσιάζει έργα του αυτοδίδακτου λαϊκού ζωγράφου Τάκη Γιαννούσα (1923–2010) από το Βελβεντό Κοζάνης.

Πρόκειται για έναν δημιουργό που ανέπτυξε ένα εντελώς προσωπικό εικαστικό σύμπαν, όπου οι μνήμες της υπαίθρου, η καθημερινή ζωή, η ιστορία, η θρησκευτική φαντασία και τα βιώματα της Κατοχής και του Εμφυλίου συνυπάρχουν σε πυκνές, πολύχρωμες συνθέσεις.

Μέσα από περισσότερα από είκοσι έργα, που παρουσιάζονται για πρώτη φορά εκτός Βελβεντού, το κοινό θα γνωρίσει μια ξεχωριστή περίπτωση της νεοελληνικής λαϊκής τέχνης και ένα ιδιαίτερο εικαστικό αρχείο της ελληνικής επαρχίας του 20ού αιώνα.

Διοργάνωση: Περιφέρεια Κρήτης
Συνδιοργάνωση: Δήμος Χανίων / Υπουργείο Πολιτισμού – Εφορεία Αρχαιοτήτων Χανίων, σε συνεργασία με τον Μορφωτικό Όμιλο Βελβεντού

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"07/04/2026 05:57",https://www.instagram.com/p/DaXy1ublSZG/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",755,279,24,1,0,0,0
18060583841735192,17841454056970413,chaniabookfestival,"Chania Book Festival","📣 Ολοκληρώθηκε το 5ο Φεστιβάλ Βιβλίου Χανίων
Ένας θεσμός που εδραιώνεται ως διεθνές σημείο συνάντησης για το βιβλίο, τις ιδέες και τον δημόσιο διάλογο
 
💬 Το 5ο Φεστιβάλ Βιβλίου Χανίων, που πραγματοποιήθηκε από τις 22 έως τις 28 Ιουνίου 2026, ολοκληρώθηκε με ιδιαίτερη επιτυχία, επιβεβαιώνοντας τη σταθερή του εξέλιξη σε έναν από τους σημαντικότερους διεθνείς θεσμούς για το βιβλίο και τον σύγχρονο δημόσιο διάλογο στην Ελλάδα.
 
📕5 χρόνια Φεστιβάλ Βιβλίου Χανίων📕
Η φετινή διοργάνωση είχε ιδιαίτερο συμβολισμό, καθώς συμπλήρωσε πέντε χρόνια συνεχούς παρουσίας. Μέσα σε αυτό το διάστημα, το Φεστιβάλ Βιβλίου Χανίων έχει πραγματοποιήσει περίπου 🔹 450 εκδηλώσεις (πάνω από το 55% των οποίων αφορούσαν ευρύτερες θεματικές συζητήσεις), με περισσότερους από 🔹 630 μοναδικούς συμμετέχοντες από περισσότερες από 🔹 35 χώρες, αξιοποιώντας 🔹18 χώρους της πόλης των Χανίων, με επίκεντρο το Θέατρο Μίκης Θεοδωράκης και το Μεγάλο Αρσενάλι. Η συμμετοχή αποτυπώνει μια ευρεία και πολυφωνική εκπροσώπηση, με 🔹57% άνδρες και 43% γυναίκες.
 
Με κεντρικό θέμα «Κόσμοι σε σύγκρουση», το 5ο Φεστιβάλ Βιβλίου Χανίων συγκέντρωσε πάνω από 230 συμμετέχοντες από 18 χώρες, ανάμεσά τους 30 διακεκριμένους συγγραφείς και ακαδημαϊκούς από το εξωτερικό, οι οποίοι συμμετείχαν σε περισσότερες από 130 θεματικές συζητήσεις, παρουσιάσεις βιβλίων, εργαστήρια, περφόρμανς, ποιητικές αναγνώσεις, κινηματογραφικές προβολές, μουσικές εκδηλώσεις γύρω από βιβλία σύγχρονης ελληνικής και ξένης πεζογραφίας, ποίησης, δοκιμίου. 

🗞️ Διαβάστε το Δελτίο Τύπου:
https://www.chaniabookfestival.gr/oloklirothike-to-5o-festival-vivliou-chanion/

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ οργάνωσε ο Δήμος Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, υπό την αιγίδα και με την υποστήριξη της Βουλής των Ελλήνων και του Υπουργείου Πολιτισμού, και με τη συνεργασία δεκάδων εκδοτικών οίκων, πανεπιστημίων, πολιτιστικών οργανισμών, τοπικών και διεθνών φορέων.

#chaniabookfestival",0,"07/06/2026 06:52",https://www.instagram.com/p/DadCsOfl9cq/,"Εικόνα IG",,"Από την αρχή",1144,572,21,2,0,1,0
17896421106350296,17841454056970413,chaniabookfestival,"Chania Book Festival","«Να περπατάς στο γραφικό ενετικό λιμάνι των Χανίων και να πέφτεις πάνω στον θρυλικό Κουβανό συγγραφέα Λεονάρδο Παδούρα. Να ατενίζεις το ηλιοβασίλεμα στον Φάρο και να κάθεται δίπλα σου η υποψήφια για Booker, Κέιτι Κιταμούρα. Να κουβεντιάζεις στο βραδινό τραπέζι με την Έρση Σωτηροπούλου και αργότερα να ανταλλάσσεις ιδέες με τους μεταφραστές πίνοντας μια κρητική ρακή.

Η εγγύτητα και η φυσικότητα στη συνύπαρξη είναι από τις μεγαλύτερες χάρες – και χαρές – του Φεστιβάλ Βιβλίου Χανίων που μόλις ολοκλήρωσε την 5η έκδοσή του. Φέτος ήμασταν εκεί για πρώτη φορά, για να δούμε από κοντά τι είναι αυτό που γοητεύει όσους το επισκέπτονται.

Όλα τα συστατικά μιας πετυχημένης συνταγής ήταν εκεί.»

👉 Διαβάστε τη συνέχεια:
https://www.monopoli.gr/2026/07/05/festival/973787/kosmoi-se-sygkrousi-anthropoi-se-dialogo-i-proti-mas-fora-sto-5o-festival-vivliou-xanion/
[link in bio]

#chaniabookfestival",0,"07/06/2026 08:11",https://www.instagram.com/p/DadLveWnBlQ/,"Εικόνα IG",,"Από την αρχή",304,145,12,0,0,0,0
17976605868114425,17841454056970413,chaniabookfestival,"Chania Book Festival","📚 Δείτε στιγμιότυπα από την έβδομη μέρα του 5ου Φεστιβάλ Βιβλίου Χανίων, την Κυριακή 28 Ιουνίου 2026

༄

5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",77,"07/06/2026 11:37",https://www.instagram.com/reel/DadjLOBAJow/,"IG reel",,"Από την αρχή",1102,789,25,4,1,0,1
18115743308484442,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 Φεστιβάλ βιβλίου Χανίων / 1 εκ. προβολές στα social media

Την διαδικτυακή επικοινωνία του φεστιβάλ στα social media ανέλαβαν φοιτητές/ριες του Τμήματος Επικοινωνίας και Ψηφιακών Μέσων του Πανεπιστημίου Δ. Μακεδονίας

🖋️ Γράφει η Αλεξάνδρα Χριστακάκη

“Απίστευτο και όμως αληθινό. Η ψηφιακή διάδραση του φετινού Φεστιβάλ βιβλίου Χανίων άγγιξε το 1εκ. προβολές και έπεται συνέχεια. Το θαύμα αυτό το πιστώνεται το Δημόσιο Πανεπιστήμιο -που κάποιοι στην κυβέρνηση παθαίνουν αλλεργία με αυτό- και η ομάδα έργου του Φεστιβάλ με επικεφαλής τον Μανώλη Πιμπλή. Αναζήτησα και βρήκα στα Χανιά την ομάδα των φοιτητών που «τρέχει» την ψηφιακή επικοινωνία. 

Ενετικό λιμάνι. Πλατεία Κατεχάκη μια ώρα πριν τα μεσάνυχτα. Οι βιβλιόφιλοι της πόλης των Χανίων, παρέες–παρέες συζητούν έξω από το Θέατρο «Μίκης Θεοδωράκης» και το «Μεγάλο Αρσενάλι» γι’ αυτά που άκουσαν από τις 6 το απόγευμα έως τις 10 το βράδυ στον διάλογο των συγγραφέων, των ποιητών, των επιστημόνων, των καλλιτεχνών για θεματικές που αφορούν «τους κόσμους που βρίσκονται σε σύγκρουση.”

👉 Διαβάστε τη συνέχεια:
https://www.avgi.gr/tehnologia-mme-social/524367_1-ek-proboles-sta-social-media 
[Link in bio] 

#chaniabookfestival",0,"07/07/2026 00:20",https://www.instagram.com/p/Dae6qxPlZ7Q/,"Εικόνα IG",,"Από την αρχή",951,579,23,4,0,0,0
18108233782960237,17841401074856431,diktyofm,"Diktyo fm 91.5","«Μερικά διηγήματα γράφονται σχεδόν μόνα τους»
Ο Αχιλλέας Κυριακίδης μιλάει στον Παναγιώτη Ορφανίδη στο Δίκτυο Fm 91,5 στα πλαίσια του 5ου Φεστιβάλ Βιβλίου Χανίων.

🎧Ακούστε τη συνέντευξη: 
🔗diktyofm.gr ➜ Συνεντεύξεις

📻 Δίκτυο Fm 91,5
🎧 Δικτυώσου...Μπες στο Δίκτυό σου!
#diktyofm915 #diktyofm #diktyo_fm #diktyosou #radio",38,"07/07/2026 00:25",https://www.instagram.com/reel/Dae7MokJqFS/,"IG reel",,"Από την αρχή",9156,,115,12,,2,0
18367830337234939,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 Οι συγκρούσεις ένωσαν τον κόσμο του βιβλίου
Βρεθήκαμε στο 5ο Φεστιβάλ Βιβλίου Χανίων όπου συμμετείχαν 230 ομιλητές από 18 χώρες σε περίπου 130 εκδηλώσεις.

🖋️ Γράφει η Έμυ Ντούρου

«Ο Μορίς Ατιά περπατά στο Ενετικό Λιμάνι των Χανίων και μιλά με τον κόσμο. Ο Λεονάρδο Παδούρα ξεναγείται στην ιστορία των Χανίων μέσα από τα κτίριά της. Ο Τζόναθαν Κόου βαδίζει στο πλακόστρωτο και ατενίζει τη θάλασσα. Κι όμως, δεν είναι μέρος μιας φανταστικής αφήγησης αλλά εικόνες από το 5ο Φεστιβάλ Βιβλίου Χανίων που ολοκληρώθηκε την περασμένη Κυριακή. Φέτος ήταν η πιο σημαντική και ώριμη χρονιά για τη διοργάνωση που έγινε από την πρώτη στιγμή σημείο αναφοράς για τους βιβλιόφιλους, τους συγγραφείς και τους επαγγελματίες του βιβλίου.»

👉 Διαβάστε τη συνέχεια:
https://www.documentonews.gr/article/oi-sygkrouseis-enosan-ton-kosmo-tou-vivliou/
[link in bio]

#chaniabookfestival",0,"07/07/2026 00:52",https://www.instagram.com/p/Dae-UpYFYs-/,"Εικόνα IG",,"Από την αρχή",410,216,9,1,0,0,0
17936522946293265,17841454056970413,chaniabookfestival,"Chania Book Festival","📰 Το Φεστιβάλ Βιβλίου Χανίων συμπλήρωσε πέντε χρόνια και κοιτάζει πλέον προς την Ευρώπη

🖋️ Γράφει ο Άγγελος Γεραιουδάκης

«Το ενετικό λιμάνι των Χανίων αποτέλεσε για μία ακόμη χρονιά το φυσικό σκηνικό του Φεστιβάλ Βιβλίου. Το φως έπεφτε πάνω στις πέτρινες προσόψεις των ιστορικών κτιρίων, η θάλασσα αντανακλούσε τις αποχρώσεις του ουρανού και ο φάρος στεκόταν στο βάθος σαν σταθερό σημείο αναφοράς. Στα στενά της παλιάς πόλης άνθρωποι κρατούσαν το πρόγραμμα, ξεφύλλιζαν βιβλία και αντάλλασσαν προτάσεις για τις συζητήσεις που ακολουθούσαν. Λίγο αργότερα οι αίθουσες γέμιζαν, οι θέσεις καταλαμβάνονταν γρήγορα και οι κουβέντες συνέχιζαν στις αυλές, στην πλατεία Κατεχάκη και στα καφέ γύρω από το Θέατρο Μίκης Θεοδωράκης και το Μεγάλο Αρσενάλι. Συγγραφείς, μεταφραστές, πανεπιστημιακοί, εκδότες,  δημοσιογράφοι και αναγνώστες συναντιούνταν ξανά και ξανά, με κάθε εκδήλωση να γίνεται αφορμή για μια νέα συζήτηση. 

Για επτά ημέρες τα Χανιά απέκτησαν τον χαρακτήρα μιας μεγάλης ανοιχτής βιβλιοθήκης, όπου το βιβλίο έφερνε κοντά ανθρώπους από διαφορετικές χώρες, διαφορετικές γενιές και διαφορετικές αφετηρίες.»

👉 Διαβάστε τη συνέχεια:

https://www.ethnos.gr/book/article/413754/tofestibalbiblioyxanionsymplhrosepentexroniakaikoitazeipleonprosthneyroph 

[Link in BIO] 

#ChaniaBookFestival",0,"07/08/2026 01:24",https://www.instagram.com/p/DahmulyjrsF/,"Εικόνα IG",,"Από την αρχή",820,366,28,1,0,1,0
18363898786215638,17841454056970413,chaniabookfestival,"Chania Book Festival","📰Επτά ημέρες που έκαναν τα Χανιά πρωτεύουσα του βιβλίου
Κορυφαίοι συγγραφείς από όλον τον κόσμο, γεμάτες αίθουσες και μια πόλη που έζησε στον ρυθμό της ανάγνωσης.

🖋️ Γράφει ο Γιάννης Πανταζόπουλος 

“Από την πρώτη κιόλας ημέρα ήταν φανερό ότι κάτι είχε αλλάξει. Οι γεμάτες αίθουσες στο Μεγάλο Αρσενάλι και στο Θέατρο «Μίκης Θεοδωράκης», οι ουρές πριν από τις εκδηλώσεις, οι συζητήσεις που συνεχίζονταν έξω από τους χώρους των παρουσιάσεων, στα σοκάκια του ενετικού λιμανιού και στα καφέ της πόλης, δημιουργούσαν την αίσθηση ότι για μία εβδομάδα τα Χανιά δεν φιλοξενούσαν απλώς ένα φεστιβάλ. Αντιθέτως, είχαν καταφέρει να στήσουν μια μεγάλη γιορτή με επίκεντρο το βιβλίο.

Το 5ο Φεστιβάλ Βιβλίου Χανίων επιβεβαίωσε ότι εξελίσσεται πλέον σε έναν από τους σημαντικότερους θεσμούς για το βιβλίο και τον δημόσιο διάλογο στην Ελλάδα, με ολοένα ισχυρότερη διεθνή παρουσία. Μάλιστα, το μεγάλο στοίχημα μιας διοργάνωσης αυτού του μεγέθους δεν είναι μόνο να φέρει σημαντικούς συγγραφείς από όλον τον κόσμο. Είναι να τους κάνει να συνομιλήσουν μεταξύ τους και με το κοινό. Και αυτό ακριβώς συνέβη.”

https://www.lifo.gr/culture/vivlio/epta-imeres-poy-ekanan-ta-hania-proteyoysa-toy-biblioy
[link in bio]

#chaniabookfestival",0,"07/09/2026 01:26",https://www.instagram.com/p/DakLxw0lbdW/,"Εικόνα IG",,"Από την αρχή",519,229,17,1,0,0,0
18169106587430069,17841454056970413,chaniabookfestival,"Chania Book Festival","📚 Top 10!

Τα βιβλία που πήραν μαζί τους οι αναγνώστες και οι αναγνώστριες του 5ου ΦΒΧ ✨

Σύμφωνα με τα στοιχεία του Βιβλιοπωλείου του Φεστιβάλ, αυτά είναι τα βιβλία που ξεχώρισαν στις πωλήσεις.

Εσείς ποια βιβλία επιλέξατε; Γράψτε μας στα σχόλια! 💬

Καλή ανάγνωση! 📖💛

#chaniabookfestival",0,"07/10/2026 04:32",https://www.instagram.com/p/DanF355CGAA/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",3005,1209,78,5,1,0,10
17996056580975226,17841454056970413,chaniabookfestival,"Chania Book Festival","📍 Παρασκευή 26 Ιουνίου στο 5ο Φεστιβάλ Βιβλίου Χανίων! 

Θα είναι μαζί μας οι:

Μορίς Ατιά, Τζόναθαν Κόου, Ρίτσαρντ Γκουίν, Αλεξάνδρα Μπούχλερ, Χάρι Κούνζρου, Λάουρα Τσβιέρτνια, Γκάιαθ Αλμαντούν, Εουζέμπι Αγιένσα, Ντόμινικ Αμερένα, Έρση Σωτηροπούλου, Μικέλα Χαρτουλάρη, Γιάννης Πάσχος, Χρήστος Χωμενίδης, Σταύρος Θεοδωράκης, Άρης Βουρβούλιας, Ξένια Κουναλάκη, Φωτεινή Τσαλίκογλου,  Δανάη Σιώζιου, Μαρία Λούκα, Κώστας Αθανασίου, Αχιλλέας Κυριακίδης, Κρυστάλλη Γλυνιαδάκη, Έφη Γιαννοπούλου, Χριστιάνα Λαμπρινίδη, Παναγιώτης Ευαγγελίδης, Γιάννης Χαμηλάκης,Τάσος Σακελλαρόπουλος, Ιερώνυμος Λύκαρης, Κατερίνα Ηλιοπούλου, Γιάννης Πανταζόπουλος, Άννα Καρακατσούλη, Γιάννης Παντελάκης, Γιώργος Σιακαντάρης, Ναταλί Χατζηαντωνίου, Αθηνά Ρώσσογλου, Νίκος Καστρινάκης, Νίκη Τρουλλινού, Έλια Κουμή, Παναγιώτης Σημανδηράκης, Ευτυχία Πενταράκη, Νίκος Γαλάνης, Γιώργος Ματαλλιωτάκης, Λένα Καλλέργη, Άλκηστη Τριμπέρη, Γρηγόρης Μπέκος, Παναγιώτης Κεχαγιάς, Γιάννης Παλαβός, Μαρία Παπαγεωργίου, Βίκυ Τσούρτου, Αγγέλα Γιώτη, Σταύρος Ψυλλάκης, Νίκος Βίττης, Μανώλης Πιμπλής, Κυριακή Μπεϊόγλου, Παυλίνα Μάρβιν.

Σας περιμένουμε!
🎟️ Είσοδος ελεύθερη",0,"06/25/2026 22:59",https://www.instagram.com/p/DaCcmREF4er/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",3005,1134,21,4,0,0,0
18092029613098528,17841454056970413,chaniabookfestival,"Chania Book Festival","Στην πλατεία Κατεχάκη, στο MULaR, την Τετάρτη 24 Ιουνίου 2026, πραγματοποιήθηκε με μεγάλη προσέλευση κόσμου η εκδήλωση «Η Ελλάδα στον Β΄ Παγκόσμιο Πόλεμο. Το μέγεθος της καταστροφής».

Ο ιστορικός Μενέλαος Χαραλαμπίδης συνομίλησε με τη δημοσιογράφο Κυριακή Μπεϊόγλου για τα ζητήματα που θέτει ο συλλογικός τόμος «Η μακρά νύχτα της Κατοχής. Ανθρώπινες απώλειες και υλικές καταστροφές στην κατεχόμενη Ελλάδα (1941-1944)», τον οποίο επιμελήθηκε μαζί με τον ιστορικό Στράτο Ν. Δορδανά.

Μια συζήτηση για το πραγματικό κόστος που πλήρωσε η Ελλάδα κατά τον Β΄ Παγκόσμιο Πόλεμο, έναν πόλεμο του οποίου οι ανθρώπινες απώλειες και οι υλικές καταστροφές εξακολουθούν, 80 χρόνια μετά, να ζητούν τεκμηριωμένη ιστορική αποτίμηση.

Συνδιοργάνωση: Εκδόσεις Αλεξάνδρεια

༄
5ο Φεστιβάλ Βιβλίου Χανίων
22–28 Ιουνίου 2026
«Κόσμοι σε σύγκρουση»

Το Φεστιβάλ Βιβλίου Χανίων πραγματοποιείται από τον Δήμο Χανίων, σε συνδιοργάνωση με την Περιφέρεια Κρήτης, και συγκαταλέγεται στα σημαντικότερα γεγονότα για το βιβλίο στη χώρα, τοποθετώντας δυναμικά τα Χανιά στον ελληνικό και διεθνή πολιτιστικό χάρτη.

#chaniabookfestival",0,"06/26/2026 01:15",https://www.instagram.com/p/DaCsKy9CDVL/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",6808,2310,129,2,1,0,0
